,Fairness Metric,Fairness Metric,Compatibility,Compatibility,Allocation,Allocation,Allocation,Results,Results,nDCG
,0,1,0,1,0,1,none,In,Out,All
32,0.5156249999999999,0.55,0.5667331728251997,0.4613681615302273,0.6189269904643424,0.3810730095356576,0,"[('350', 7.261400138309566), ('152', 6.645279659528649), ('864', 6.423017827762737), ('253', 5.899420098033939), ('532', 5.579653353858174), ('351', 5.256454186279894), ('564', 5.128213748073408), ('602', 4.956996123050894), ('753', 4.912363152014394), ('356', 4.677100798576611)]","[('152', 6.412899460337207), ('350', 5.798807767182603), ('253', 5.5240105714483185), ('864', 4.9099188782937135), ('602', 4.40693829625022), ('564', 4.190677238114985), ('532', 4.021029989404825), ('351', 3.5765855449603805), ('753', 3.301788349226096), ('356', 2.8573439047816516)]",0.9355780496102433
33,0.5151515151515151,0.5636363636363636,0.5550090771999211,0.4768623892402571,0.6008177439715269,0.3991822560284731,0,"[('435', 12.450420885543458), ('210', 10.296355192848349), ('854', 10.112766262625087), ('458', 8.514590813499392), ('991', 8.170428657110222), ('986', 8.045087405949214), ('760', 7.739409563490065), ('887', 7.4603245964625735), ('848', 7.4184198400928745), ('90', 6.4447250687447015)]","[('210', 6.443081537825233), ('854', 5.998637093380789), ('435', 5.778686382190585), ('887', 5.445353048857252), ('986', 4.665303760047455), ('458', 4.445353048857252), ('991', 4.000908604412808), ('848', 3.331970426714122), ('760', 3.112019715523919), ('90', 1.7786863821905854)]",0.7058205670866636
34,0.5147058823529411,0.5764705882352941,0.5635052089422061,0.45109755115935385,0.6413246399351578,0.35867536006484224,0,"[('307', 6.700163930103989), ('180', 6.613677315714658), ('256', 6.555405054216052), ('481', 6.470932849692626), ('230', 6.104739780296301), ('989', 5.990738104372381), ('323', 5.986369737594598), ('622', 5.940633476085154), ('754', 5.927044830102919), ('193', 5.804797597602809)]","[('180', 6.7529798667927485), ('307', 6.201103866612631), ('481', 5.86409097790386), ('256', 5.312214977723743), ('230', 4.423326088834854), ('622', 4.0863132001260825), ('989', 3.9788816443904094), ('323', 3.5344371999459647), ('754', 2.645548311057076), ('193', 2.2011038666126317)]",0.992747007382298
35,0.5,0.5771428571428572,0.5680568165328379,0.4566492086590116,0.6466133173549224,0.35338668264507767,0,"[('818', 6.552608683861839), ('811', 5.575754460653486), ('486', 5.377887401332718), ('181', 5.081004074890105), ('50', 5.00967172845681), ('202', 4.6411992036499194), ('312', 4.57868255352425), ('923', 4.551644730851416), ('809', 4.338757141284836), ('93', 4.280176499267304)]","[('818', 6.222222222222222), ('811', 5.777777777777778), ('312', 5.351703659319229), ('486', 5.333333333333333), ('181', 4.888888888888889), ('50', 4.444444444444445), ('923', 4.0927407851252156), ('202', 4.0), ('809', 2.6666666666666665), ('93', 2.2222222222222223)]",0.9903143804990433
36,0.5,0.5666666666666667,0.5772876139533052,0.47131445888618595,0.6338411308101268,0.36615886918987306,0,"[('574', 11.75119100255694), ('729', 9.387076134536375), ('534', 8.3911243181247), ('943', 8.348276945800748), ('168', 7.813752477280307), ('80', 7.518305775313898), ('181', 7.1225916934344955), ('268', 6.9678721729617), ('15', 6.741438254770298), ('952', 6.612618968310479)]","[('574', 7.2393301921940925), ('729', 5.777777777777778), ('534', 5.333333333333333), ('943', 4.888888888888889), ('168', 4.444444444444445), ('15', 4.4273364744725745), ('80', 4.0), ('181', 3.5555555555555554), ('268', 3.111111111111111), ('952', 2.222222222222222)]",0.9994216036849063
37,0.5,0.5567567567567567,0.5590604376164323,0.4672583385219545,0.6175683916219926,0.38243160837800727,0,"[('861', 9.353384270898502), ('42', 7.471858062211706), ('284', 7.30047332913488), ('367', 7.2619735903826115), ('117', 7.090479525266301), ('275', 6.790134835172071), ('7', 6.390524613839961), ('701', 6.267723743928797), ('754', 6.228011543122667), ('223', 5.597293335379439)]","[('284', 6.354728127401681), ('861', 6.181306993018327), ('42', 5.736862548573883), ('367', 4.847973659684994), ('7', 4.576950349623903), ('117', 4.40352921524055), ('275', 3.959084770796105), ('223', 3.2436170162905698), ('701', 3.070195881907216), ('754', 2.6257514374627715)]",0.8263995050997225
38,0.48684210526315785,0.5578947368421052,0.5818033568556144,0.48213256107730845,0.628284056204664,0.37171594379533607,0,"[('554', 8.255096373477432), ('946', 8.003425543458505), ('305', 7.893773926668494), ('341', 7.724707676429796), ('3', 7.497075547774949), ('496', 7.017349418772051), ('811', 6.4846909200765825), ('633', 6.38572793247203), ('833', 6.21276387659531), ('129', 6.183922041770769)]","[('946', 8.452301126723517), ('554', 6.118967793390184), ('305', 5.230078904501296), ('341', 4.785634460056851), ('3', 4.341190015612407), ('496', 3.8967455711679624), ('811', 3.4523011267235177), ('129', 3.1515120817105626), ('633', 3.0078566822790735), ('833', 2.563412237834629)]",0.9794879422068089
39,0.48717948717948717,0.5538461538461539,0.5594650844668033,0.46056892893326234,0.6290863528191064,0.3709136471808936,0,"[('247', 7.745013058332256), ('727', 7.59034319528474), ('181', 6.6027490682917005), ('720', 6.415964242964948), ('183', 6.283420079530398), ('378', 6.233809117355355), ('970', 5.591624503016601), ('649', 5.461169145807557), ('46', 5.4425780581491106), ('778', 5.292533823923584)]","[('727', 7.4222083002806025), ('247', 7.149506340174456), ('181', 5.230301764671974), ('720', 4.78585732022753), ('970', 4.482839673507789), ('183', 4.341412875783085), ('378', 3.8969684313386406), ('649', 3.0080795424497517), ('46', 2.5636350980053075), ('778', 2.119190653560863)]",0.9818715202771107
40,0.4875,0.55,0.5883884077908367,0.4764984360860827,0.6345760196472459,0.3654239803527542,0,"[('246', 7.376257760512816), ('65', 6.687353547819972), ('916', 6.371753551337369), ('671', 6.334228228004769), ('63', 6.072229102510587), ('531', 5.995541908094521), ('328', 5.620695215686931), ('382', 5.540876586560817), ('396', 5.028400407109539), ('883', 4.81147746998337)]","[('246', 6.222222222222222), ('65', 5.777777777777778), ('916', 5.333333333333333), ('671', 4.888888888888888), ('63', 4.444444444444445), ('396', 4.4293778323534605), ('531', 4.0), ('328', 3.555555555555556), ('883', 3.237288834313206), ('382', 3.111111111111111)]",0.9964277323149243
41,0.4878048780487805,0.5414634146341464,0.5819865689624917,0.48407976226838856,0.6175261015235297,0.3824738984764702,0,"[('23', 9.13831482338904), ('312', 6.770816005697216), ('784', 6.584087202676974), ('122', 6.2748880013577955), ('679', 6.118098393107252), ('660', 5.10886077282531), ('473', 5.020221417178025), ('398', 4.942582503184061), ('598', 4.888640440118799), ('577', 4.831379963331525)]","[('312', 7.280642560633988), ('23', 7.0721642188366), ('679', 5.294386441058823), ('784', 5.120847834179739), ('122', 4.676403389735294), ('398', 3.961053107725489), ('660', 3.7875145008464055), ('473', 3.343070056401961), ('598', 2.454181167513072), ('577', 2.0097367230686274)]",0.7837494330392154
42,0.4880952380952381,0.5428571428571428,0.5825978129294175,0.47713781235941244,0.6253984664909737,0.3746015335090261,0,"[('180', 11.043520197043293), ('186', 11.01392630981311), ('860', 9.29314593084771), ('777', 9.045035076610334), ('383', 8.873198289418347), ('329', 8.392109526689735), ('178', 8.29048810454513), ('815', 8.273061784971265), ('569', 6.6822455349385415), ('472', 6.487592814240051)]","[('186', 7.41093975872242), ('180', 7.158726055994788), ('860', 5.229277351803049), ('777', 4.784832907358604), ('383', 4.340388462914159), ('329', 3.895944018469715), ('178', 3.4514995740252705), ('472', 3.158726055994787), ('815', 3.007055129580826), ('569', 2.5626106851363817)]",0.9957574565986015
43,0.4883720930232558,0.5395348837209303,0.5566555690972655,0.48594666471226544,0.5931628811099655,0.4068371188900344,0,"[('401', 7.1750688292731395), ('310', 6.21299151900724), ('263', 5.727491750228442), ('857', 5.1376620429898345), ('774', 4.544046103881359), ('544', 4.354217598689997), ('354', 4.219305695735364), ('651', 4.126019381800317), ('734', 3.9600553642076024), ('920', 3.921454840139139)]","[('401', 6.900284087038947), ('310', 6.455839642594502), ('354', 5.881292090122184), ('263', 4.881292090122184), ('544', 4.6780618648167245), ('857', 4.43684764567774), ('774', 3.9924032012332953), ('651', 3.789172975927835), ('734', 2.214625423455517), ('920', 1.7701809790110727)]",0.9856434048766465
44,0.48863636363636365,0.55,0.5645111152667092,0.45844680976336827,0.6327575251401195,0.3672424748598806,0,"[('210', 6.550536102350477), ('230', 6.187904414746097), ('878', 5.012469415450431), ('925', 4.9872035875264675), ('642', 4.770444108069379), ('20', 4.5537201542073085), ('854', 4.278835816232015), ('852', 4.0516516308), ('655', 3.980713341958541), ('59', 3.9145374586941006)]","[('210', 6.584772853816368), ('878', 5.6958839649274795), ('925', 5.251439520483035), ('230', 5.120210423650033), ('20', 5.100092437928143), ('852', 4.211203549039254), ('854', 3.9181061871497014), ('642', 3.7868770903167), ('59', 3.322314660150365), ('655', 2.0090993125389223)]",0.9573301325083979
45,0.5111111111111111,0.5555555555555556,0.6092309050754681,0.4718211968045619,0.6471430637133738,0.35285693628662607,0,"[('140', 8.073142595175822), ('710', 6.597257528447077), ('343', 5.83588134884267), ('797', 5.68270688320848), ('216', 5.578149612459876), ('370', 5.130089042408765), ('929', 4.9225746670698145), ('701', 4.574627920614751), ('780', 4.4735705533411405), ('650', 3.7872610000564086)]","[('216', 6.9281747753167), ('140', 6.90833293166844), ('797', 5.574999598335106), ('710', 5.483730330872256), ('343', 5.039285886427812), ('929', 4.241666265001773), ('370', 3.705952553094478), ('701', 2.8170636642055893), ('780', 2.3726192197611446), ('650', 1.9281747753167005)]",0.7877432378107323
46,0.5108695652173914,0.5608695652173913,0.5646222926233122,0.46769041252485966,0.6188178387997698,0.3811821612002302,0,"[('923', 6.910884026324694), ('543', 6.738522790371595), ('733', 6.567407133520052), ('260', 6.342454624826658), ('302', 6.176522112962848), ('377', 6.007213915990784), ('294', 5.58371439579219), ('554', 5.528769752500248), ('169', 5.449965219664416), ('161', 5.225823183395136)]","[('733', 7.4758075091107274), ('923', 6.6457579568891445), ('543', 6.2013135124447), ('302', 4.867980179111367), ('260', 4.253585286888505), ('294', 3.979091290222478), ('377', 3.3646963979996163), ('169', 3.090202401333589), ('161', 2.6457579568891445), ('554', 2.4758075091107274)]",0.9679917959427304
47,0.5106382978723404,0.5787234042553191,0.5782863499009153,0.4793216254217079,0.6283645176569881,0.3716354823430119,0,"[('666', 9.859490698827521), ('397', 8.599380810847778), ('245', 7.272415212759846), ('706', 6.957261944042125), ('884', 6.52401844124666), ('677', 6.497441015560466), ('15', 6.434621094422166), ('698', 6.385578855413286), ('259', 6.257129294261583), ('787', 5.971197627082223)]","[('666', 6.047676522873059), ('397', 5.603232078428614), ('245', 5.15878763398417), ('15', 5.1264668496980255), ('677', 4.857775084936981), ('706', 4.714343189539726), ('884', 4.269898745095281), ('787', 3.7931335163646924), ('698', 2.936565411761948), ('259', 2.4921209673175033)]",0.9976394643130074
48,0.5208333333333334,0.5708333333333333,0.563596787262606,0.45352726976358276,0.6329214582132683,0.3670785417867316,0,"[('317', 10.645900889887168), ('449', 9.643316415503895), ('430', 8.232390074848977), ('152', 7.864700052845387), ('462', 7.559722208137783), ('384', 7.505711228280546), ('372', 6.9094740616380514), ('480', 6.849640351717875), ('65', 6.110585799556905), ('791', 5.907164632333665)]","[('449', 7.2581151617035236), ('317', 6.964107060518699), ('152', 5.630773727185366), ('384', 5.480337383925745), ('430', 5.055555555555555), ('462', 4.166666666666667), ('372', 3.2777777777777777), ('480', 2.8333333333333335), ('65', 2.388888888888889), ('791', 1.9444444444444444)]",0.8824261833561241
49,0.5306122448979591,0.5673469387755102,0.583138889337344,0.47899437676958795,0.6165584898408563,0.38344151015914374,0,"[('670', 10.128466181394115), ('983', 8.738319471745706), ('444', 8.665462864016625), ('183', 8.560928256384), ('820', 7.84323264229505), ('397', 7.769274997477128), ('754', 7.681578001639055), ('981', 7.660777998300761), ('979', 7.6385442974021815), ('946', 7.52448962090642)]","[('670', 7.0743144670203195), ('983', 6.629870022575875), ('444', 5.120310272133809), ('946', 4.786976938800476), ('183', 4.675865827689365), ('820', 4.23142138324492), ('397', 3.7869769388004757), ('754', 3.342532494356031), ('981', 2.898088049911587), ('979', 2.453643605467142)]",0.9946907695175891
50,0.5299999999999999,0.568,0.559280490661365,0.47526216438454666,0.6010581916132713,0.3989418083867286,0,"[('9', 8.683916195159584), ('397', 8.14144113760127), ('187', 8.137545234856196), ('320', 7.74345441291554), ('898', 7.547100804027698), ('117', 7.295221340747707), ('457', 7.25400590348838), ('259', 7.036778763564508), ('448', 6.873274932868098), ('754', 6.814754112098251)]","[('187', 6.330687854300155), ('9', 6.1114050532259085), ('320', 5.886243409855711), ('397', 5.666960608781465), ('898', 4.333627275448131), ('448', 4.225455585484996), ('117', 3.8891828310036867), ('457', 3.444738386559242), ('259', 3.0002939421147974), ('754', 2.1114050532259085)]",0.9508162018621698
51,0.5294117647058824,0.5647058823529412,0.5629254715757231,0.4685809057264609,0.6094113354815727,0.3905886645184274,0,"[('246', 8.488823183578257), ('994', 6.248108247184556), ('100', 5.856801192549514), ('578', 5.769615920003283), ('588', 4.852215289432266), ('526', 4.432613545831286), ('934', 4.295912914689421), ('478', 4.053092082229807), ('613', 3.9285987732078564), ('625', 3.767989541446426)]","[('100', 6.748364820782146), ('994', 6.584968512551187), ('246', 5.944444444444445), ('578', 5.696079623662298), ('588', 4.166666666666667), ('526', 3.7222222222222223), ('625', 3.637253709671035), ('934', 3.2777777777777777), ('478', 2.8333333333333335), ('613', 2.388888888888889)]",0.6948911440929756
52,0.5384615384615384,0.5615384615384615,0.5722100944956389,0.47889686366228384,0.6004487432464303,0.3995512567535697,0,"[('811', 9.854573787678667), ('820', 8.499402296210885), ('586', 8.041498783447468), ('46', 8.025257249992855), ('547', 7.9313997456775684), ('210', 7.48055530234693), ('787', 7.331853784655781), ('681', 7.129973722091519), ('878', 7.113879671515266), ('773', 6.74879547298768)]","[('811', 5.889262841594247), ('820', 5.444818397149803), ('547', 5.2213496659097185), ('586', 5.000373952705359), ('787', 4.89050935061211), ('210', 4.776905221465275), ('46', 4.555929508260914), ('878', 3.4435718881319413), ('773', 2.9991274436874966), ('681', 2.7781517304831365)]",0.9954748770619768
53,0.5377358490566038,0.5660377358490566,0.5573184662676854,0.4504068017547812,0.6199062215939198,0.3800937784060802,0,"[('660', 8.204852024948778), ('462', 6.544874433460825), ('134', 6.422539340677849), ('259', 6.4058250986230405), ('994', 6.257995095982347), ('95', 6.251490743724871), ('683', 5.776649246104121), ('570', 5.545777500947044), ('472', 5.341365256454856), ('379', 4.955499909603415)]","[('134', 6.244600741787911), ('660', 6.0776735795488), ('462', 5.633229135104355), ('994', 5.355711852899023), ('95', 4.911267408454578), ('259', 4.744340246215466), ('472', 3.5779340751212447), ('683', 3.411006912882133), ('570', 2.966562468437689), ('379', 2.0776735795488)]",0.8532634176902063
54,0.5277777777777778,0.5703703703703704,0.5667421040028799,0.457697279856535,0.6275963547705526,0.37240364522944736,0,"[('662', 6.802957593553152), ('960', 6.258718535267076), ('97', 5.6705074253731835), ('757', 5.139176763361254), ('401', 5.118697637039489), ('213', 4.7529214200221075), ('938', 4.707194887466159), ('228', 4.48332808557254), ('293', 4.456529773745496), ('69', 4.395747490763353)]","[('662', 7.480876738124064), ('938', 5.848664641539196), ('960', 5.29310908598364), ('401', 4.994230322732105), ('97', 4.848664641539196), ('757', 4.404220197094752), ('213', 3.5153313082058624), ('293', 3.2164525449543273), ('69', 2.772008100509883), ('228', 2.6264424193169735)]",0.96059909453548
55,0.5363636363636363,0.5745454545454546,0.5636814072991922,0.4766781061225063,0.6037794510385867,0.39622054896141334,0,"[('20', 7.149326902111303), ('467', 5.18388360082618), ('512', 5.000056529754104), ('749', 4.951455753409394), ('656', 4.763679909072327), ('536', 4.6672354634918), ('729', 4.486795026715804), ('324', 4.472777400541613), ('355', 4.4455351566436505), ('361', 4.393037117695471)]","[('20', 7.841732113419082), ('749', 6.508398780085749), ('467', 5.720122527200785), ('512', 5.2756780827563405), ('656', 4.386789193867452), ('536', 3.9423447494230075), ('729', 3.497900304978563), ('324', 3.0534558605341187), ('355', 2.609011416089674), ('361', 2.16456697164523)]",0.9966927067106961
56,0.5446428571428571,0.5642857142857143,0.5375311311637196,0.4665621284460697,0.5810989434321983,0.41890105656780174,0,"[('811', 3.4176402984971777), ('836', 3.1498662432381517), ('59', 3.1030621925599635), ('240', 3.01109323495111), ('90', 2.8116594611706454), ('476', 2.6705028259717007), ('850', 2.6346364321843487), ('248', 2.590991455923145), ('67', 2.575770441052412), ('683', 2.5442733842056326)]","[('836', 7.114163731756106), ('59', 6.669719287311662), ('811', 5.944444444444445), ('476', 4.885836268243894), ('240', 4.611111111111111), ('850', 4.441391823799449), ('90', 4.166666666666667), ('248', 2.8333333333333335), ('67', 2.388888888888889), ('683', 1.9444444444444444)]",0.9669729206270519
57,0.5526315789473684,0.5614035087719298,0.5760704201538495,0.4680051817320306,0.6071394322328069,0.39286056776719314,0,"[('908', 6.58194619808623), ('454', 5.926988177237904), ('376', 5.042632077596116), ('162', 4.82289584292306), ('787', 4.6821423970079366), ('100', 4.672871960361112), ('656', 4.642060043492773), ('367', 4.59297210765471), ('380', 4.592111361029697), ('749', 4.181388712565371)]","[('908', 5.994050473139327), ('787', 5.902771118230458), ('454', 5.549606028694883), ('100', 5.458326673786013), ('376', 5.105161584250439), ('162', 4.660717139805994), ('749', 3.6805488960082355), ('656', 3.327383806472661), ('367', 2.8829393620282167), ('380', 2.438494917583772)]",0.9712430532051647
58,0.5689655172413793,0.5517241379310345,0.5782571115686971,0.46498579806682666,0.597919246834155,0.4020807531658451,0,"[('309', 13.384024832034962), ('35', 10.740802490954744), ('569', 9.563915970289601), ('405', 9.272541717191784), ('561', 8.750155975369143), ('910', 8.099084454999849), ('893', 8.024911675872072), ('32', 7.686545609420969), ('301', 7.611202205680767), ('12', 7.264366738181118)]","[('309', 6.222222222222222), ('405', 6.005779869905125), ('35', 5.777777777777778), ('569', 5.333333333333333), ('893', 5.216442352317097), ('561', 4.444444444444445), ('910', 4.0), ('32', 3.111111111111111), ('301', 2.666666666666667), ('12', 2.2222222222222223)]",0.9877647908906679
59,0.5677966101694915,0.5457627118644067,0.5674293374822573,0.47079950182401736,0.5802121584199742,0.4197878415800258,0,"[('628', 8.598953226346193), ('353', 7.823268704822139), ('244', 7.426094437814166), ('529', 6.805606783916721), ('976', 5.586477919979945), ('355', 5.332124247333174), ('370', 4.696417359052123), ('282', 4.619556007195671), ('172', 4.522620957508431), ('931', 4.448635512842789)]","[('628', 6.266784532455541), ('529', 6.099528536844502), ('353', 5.822340088011097), ('976', 5.655084092400057), ('244', 5.377895643566652), ('355', 4.044562310233319), ('370', 3.6001178657888744), ('282', 3.15567342134443), ('172', 2.7112289768999855), ('931', 2.2667845324555413)]",0.965959206508031
60,0.5583333333333332,0.5433333333333333,0.5732985845798925,0.4711403965169212,0.5888232296279197,0.41117677037208034,0,"[('305', 7.6155393376478555), ('10', 6.8632855106842285), ('77', 6.831083565561548), ('946', 6.195661587587321), ('921', 6.114419262377939), ('727', 6.096286196498095), ('874', 6.086821436191718), ('207', 5.648160245554395), ('496', 5.288053210678681), ('435', 5.241907046369242)]","[('946', 7.225326880658911), ('77', 6.034151242803579), ('305', 5.780882436214466), ('10', 5.336437991770023), ('727', 5.194280296292021), ('874', 4.749835851847577), ('921', 4.003104658436689), ('207', 2.6697713251033557), ('496', 2.225326880658911), ('435', 1.7808824362144668)]",0.8609245126380289
61,0.5737704918032787,0.5409836065573771,0.570225701107947,0.47450646555050924,0.572829782313799,0.427170217686201,0,"[('572', 9.531330768287452), ('934', 8.375852640969589), ('636', 7.151755533752648), ('986', 6.557002205287134), ('586', 6.0767512103559325), ('90', 5.915313577073479), ('486', 5.470089026214229), ('699', 5.3307854931821765), ('355', 5.261814710743619), ('591', 5.0100844669004445)]","[('572', 7.330608756612057), ('636', 6.441719867723169), ('986', 5.997275423278724), ('934', 5.699580374150388), ('586', 4.366247040817055), ('90', 3.9218025963726104), ('486', 3.4773581519281658), ('699', 3.0329137074837216), ('355', 2.588469263039277), ('591', 2.1440248185948323)]",0.9641021661175502
62,0.564516129032258,0.5419354838709678,0.5724910583294022,0.4681964300324267,0.5870215439503004,0.41297845604969974,0,"[('525', 7.697198888027646), ('893', 7.3206658949325725), ('402', 6.090120692431135), ('133', 6.055935501002392), ('313', 5.853689609945655), ('870', 5.542737874770003), ('487', 5.492386210477939), ('302', 5.33613109321747), ('798', 5.171287993401426), ('705', 5.161342863441222)]","[('893', 6.6717504486956125), ('525', 6.632741871193944), ('402', 5.743852982305055), ('133', 5.299408537860611), ('313', 4.854964093416166), ('487', 4.44952822647339), ('870', 4.4105196489717216), ('302', 3.5216307600828327), ('798', 1.9300239377225559), ('705', 1.4855794932781115)]",0.9612056850834637
63,0.5714285714285714,0.5523809523809524,0.5636019401911659,0.47840578467246603,0.570598331740697,0.4294016682593031,0,"[('192', 10.672422034869692), ('426', 9.018055334950885), ('900', 8.857718491320862), ('908', 8.33260460793066), ('840', 7.49729472515218), ('989', 7.434002093288322), ('51', 6.6948815469101), ('912', 6.53140942206603), ('183', 6.5167323827376125), ('268', 6.502881755135267)]","[('900', 6.565337040576229), ('192', 6.261443517633721), ('426', 5.816999073189276), ('840', 5.67644815168734), ('908', 4.928110184300387), ('989', 4.039221295411498), ('51', 3.5947768509670537), ('912', 3.1503324065226095), ('183', 2.705887962078165), ('268', 2.2614435176337206)]",0.8273526507693577
64,0.5625,0.55,0.5580652868852879,0.4739587020880559,0.5740857289223772,0.42591427107762275,0,"[('230', 10.207433804095347), ('916', 9.376595784356734), ('268', 8.780396644791153), ('423', 8.235650512300987), ('697', 7.155577225642113), ('481', 7.132036931930418), ('827', 6.779580962911891), ('534', 6.749767666357628), ('681', 6.484992474971557), ('722', 6.436237552462163)]","[('230', 6.145071440768648), ('916', 5.700626996324203), ('268', 5.256182551879759), ('481', 5.105944415984267), ('423', 4.811738107435314), ('827', 4.661499971539822), ('697', 4.36729366299087), ('722', 3.3281666382064885), ('534', 3.0339603296575364), ('681', 2.589515885213092)]",0.9962196886768143
